,data_type,K,model,nmi,ari,coserr_E,coserrA_E
0,GMM,5,GMM,0.18234404306757448,0.15431348506791442,0.4927619989664075,1.3912887876149878
0,GMM,5,GME,0.20247144499644873,0.17744978510799186,0.5805653068191665,1.6475310958081264
0,GMM,5,VMF,0.19846821963122369,0.1756239902949337,0.4933810430528118,1.3912865673071473
0,GMM,5,true,0.1789398671858033,0.15112097958201492,0.49176276406246416,1.3884483212274046
0,GMM,5,GMM,0.1845904227485101,0.1567756942405705,0.48834709417801025,1.3798612467909352
0,GMM,5,GME,0.20262056395383815,0.17362683128055653,0.5779820078085826,1.64046929190176
0,GMM,5,VMF,0.20609949485794546,0.1779499798361275,0.48916749373905316,1.379897535123649
0,GMM,5,true,0.18499854042366418,0.15717457965966936,0.48749863275886207,1.37760237858657
0,GMM,5,GMM,0.12049143517226577,0.09584157094595983,0.433155717125501,1.3220325557665316
0,GMM,5,GME,0.13460788692586775,0.10788884576313404,0.49258256499439174,1.5099824000756297
0,GMM,5,VMF,0.13485748427379943,0.10830407405182126,0.43300071503463095,1.3203386407524098
0,GMM,5,true,0.12208532456953587,0.09602648632238273,0.4326389622818927,1.3204497389660697
0,GMM,5,GMM,0.1450989493268528,0.11717336297911256,0.4352620990980395,1.3178498672693564
0,GMM,5,GME,0.1587211848199092,0.13453594057614157,0.4959284644909638,1.5040855018113994
0,GMM,5,VMF,0.15660646764391545,0.13389598199735722,0.4379453044758363,1.321214281580468
0,GMM,5,true,0.14292726061690098,0.11455919885493585,0.4349541326375362,1.3170243114410027
0,GMM,5,GMM,0.10585734248669224,0.08577010593350726,0.43930665700219923,1.3197471991499214
0,GMM,5,GME,0.11928949952707021,0.10203487132720306,0.5149621580743403,1.5542672791871108
0,GMM,5,VMF,0.1136954607698192,0.0969379964395179,0.44087230403796296,1.3224810892703212
0,GMM,5,true,0.10231993178862213,0.08294196298044232,0.4384372067037555,1.3170296835829962
0,GMM,5,GMM,0.16175967671836577,0.13899397229678884,0.47071162219231827,1.3524698525625627
0,GMM,5,GME,0.3658025392707109,0.4285281596755774,0.5984319460369277,1.7128176560229957
0,GMM,5,VMF,0.17849372550658388,0.1551389788462279,0.4718133709903527,1.3532992204145855
0,GMM,5,true,0.1647536452856208,0.14158898412518678,0.47069294281469237,1.352589198488952
0,GMM,5,GMM,0.11720508749478153,0.09530196164346336,0.42553669798697463,1.2998031772429524
0,GMM,5,GME,0.12286190981280387,0.10170817265513436,0.4886807945484985,1.4996610632893481
0,GMM,5,VMF,0.12020061651016785,0.10000803513420946,0.4252692409539275,1.298161547748223
0,GMM,5,true,0.11699952858981236,0.09554343743909338,0.4251926709347172,1.29872460018104
0,GMM,5,GMM,0.22984158587766887,0.2024865734658019,0.5054082565767674,1.4205244940109294
0,GMM,5,GME,0.2466610889100589,0.22189565376121378,0.580859987958813,1.637760471417143
0,GMM,5,VMF,0.24242450369070828,0.21802107532613216,0.5056041916766663,1.4174378459232164
0,GMM,5,true,0.22708509817906072,0.2002399795677996,0.5045104533445516,1.4179212048717664
0,GMM,5,GMM,0.12122642625108995,0.10126683935205398,0.4614033274903626,1.3345008280027857
0,GMM,5,GME,0.1319374946503602,0.11176978880601296,0.5466118335923923,1.5912048812786486
0,GMM,5,VMF,0.12872015521249042,0.10920521367533009,0.4611118429786752,1.3327851166207156
0,GMM,5,true,0.12351535470512394,0.10377804838443003,0.46108650113390104,1.3333730093872669
0,GMM,5,GMM,0.1621711719598952,0.13501911493618893,0.47529364044897165,1.36939135878367
0,GMM,5,GME,0.18271782492501992,0.15691273178780785,0.568264269935817,1.6414460564130187
0,GMM,5,VMF,0.17700527363748067,0.15339987575193342,0.4752039537157011,1.3656998831215554
0,GMM,5,true,0.16901331014477666,0.1407030013293812,0.47466378686974064,1.3674859440018803
0,GME,5,GMM,0.6529155510903092,0.923659519941161,0.5361054559103067,3.1809449560152716
0,GME,5,GME,0.3442525546147726,0.30562557574562244,0.3708752878517018,1.3243451885624662
0,GME,5,VMF,0.3428042187230754,0.30399954062906426,0.35149833439342126,1.2752928122671165
0,GME,5,true,0.3466624754090445,0.3083519331251687,0.370631977043886,1.3222372936747007
0,GME,5,GMM,0.6744953249160878,0.9378551604222555,0.5391730441700594,3.0306324302550003
0,GME,5,GME,0.33233241353769954,0.2944392282806473,0.37400387046906697,1.3190042949482137
0,GME,5,VMF,0.3321688866431841,0.29354845849655,0.35124414890495287,1.267743236947312
0,GME,5,true,0.33269900922187795,0.29364366568203176,0.3719260470309462,1.3124399022513165
0,GME,5,GMM,0.6495532667789549,0.922021840598504,0.5349796813943948,3.027379742684469
0,GME,5,GME,0.535656622071824,0.5497161078676907,0.5384880521780527,4.382422643539905
0,GME,5,VMF,0.34453020272748125,0.30384045110126123,0.3549954116683748,1.2759684834032345
0,GME,5,true,0.34116001748740865,0.30164093604117187,0.37484814190185256,1.3224452079488394
0,GME,5,GMM,0.6606258326184836,0.9258897311217904,0.5407815323581344,3.1098529413555576
0,GME,5,GME,0.3611116765342276,0.32204656950631283,0.3878145877161023,1.3469952799624578
0,GME,5,VMF,0.35945428928658185,0.32062231714519907,0.3634004228604955,1.2866700218327252
0,GME,5,true,0.35698145812830645,0.31782427740026253,0.3816330076497991,1.327801664326256
0,GME,5,GMM,0.6721923813119792,0.9381180308614325,0.539061195065246,3.0324202477620625
0,GME,5,GME,0.3649684618439389,0.3252813831426227,0.38676689037766343,1.3496860137375073
0,GME,5,VMF,0.47119815129448667,0.5036956327115467,0.4214401138571734,2.426206019426654
0,GME,5,true,0.3644661042625196,0.3258531583585066,0.38387888626575783,1.3398849609050654
0,GME,5,GMM,0.6674756929306035,0.9331075974912137,0.5314199809792415,2.9430262718404947
0,GME,5,GME,0.4699543354064211,0.5075047375242666,0.43940282862396896,2.286293409163758
0,GME,5,VMF,0.3595313516882716,0.3218495858876809,0.3607983222822515,1.287918241680152
0,GME,5,true,0.36915877150782883,0.3314257568271566,0.37762887571977766,1.3247421263880605
0,GME,5,GMM,0.6498451663559346,0.9218938394599558,0.5639831774321692,3.267300704176812
0,GME,5,GME,0.3442543560483111,0.3043214364567323,0.38000772518957343,1.3346892971903892
0,GME,5,VMF,0.3352657386853027,0.2940308489198594,0.35882784035616705,1.2840975081847112
0,GME,5,true,0.34586149329316596,0.3041201011050916,0.3765994516890471,1.3244310773447165
0,GME,5,GMM,0.6465004446685283,0.9208648805105362,0.5472985874942422,3.1616744039692226
0,GME,5,GME,0.37520277655520806,0.33703715541603624,0.38468612099525146,1.3282384078251452
0,GME,5,VMF,0.37154250077278544,0.33315899470155286,0.3631980507875155,1.2777894654569864
0,GME,5,true,0.3706218438321539,0.33354277389009246,0.385122295606559,1.328521616603388
0,GME,5,GMM,0.6634837291762204,0.9316787436368592,0.5335598233133282,2.952413840405093
0,GME,5,GME,0.3610887661909799,0.32233327325835737,0.37862633888825376,1.3452715753628113
0,GME,5,VMF,0.35438939574695766,0.31640580401830964,0.3580723703946794,1.2960925094138978
0,GME,5,true,0.35406316268846527,0.3161337687365268,0.3755273748781009,1.3352446164047904
0,GME,5,GMM,0.6540029419125476,0.9251047898120642,0.5580481864521385,3.042380410131726
0,GME,5,GME,0.3407047378696933,0.30132927931724107,0.3850733750763647,1.3427602937388579
0,GME,5,VMF,0.3379208513822997,0.29863479922598846,0.3621408895086287,1.2891440688977454
0,GME,5,true,0.33700098113655585,0.29717593870797454,0.38517507807612517,1.3415761012270653
0,VMF,5,GMM,0.6963531804208005,0.9392424700451241,0.6492657162333406,6.077255213334435
0,VMF,5,GME,0.36349339065451935,0.3272161466471064,0.6994675449512305,5.714385406079024
0,VMF,5,VMF,0.10458146502279116,0.08428948304327459,0.42881897976649724,5.184199828017864
0,VMF,5,true,0.10022783505997172,0.08035958042097387,0.4284943861661513,5.177481194905359
0,VMF,5,GMM,0.7120669677858149,0.852801305019268,0.6383405384683198,6.8578806857639
0,VMF,5,GME,0.5089475744278794,0.48119687704513947,0.6739332645060786,5.908095093169481
0,VMF,5,VMF,0.13137510428758845,0.10565084139811014,0.4365111512718308,5.433977555909799
0,VMF,5,true,0.12691041218732463,0.10159243877663374,0.43646554807401006,5.432423845278962
0,VMF,5,GMM,0.6751015810662694,0.8564065283393394,0.642889267971034,6.45347553275189
0,VMF,5,GME,0.4210294153144646,0.3879413090464606,0.6771788710771076,5.9559436824912915
0,VMF,5,VMF,0.13644343848761947,0.11456907251923734,0.4359621196410879,5.48170235286684
0,VMF,5,true,0.13556364548918967,0.11398364947505923,0.4355175281779975,5.471090965672815
0,VMF,5,GMM,0.6794147035631573,0.8591125268210383,0.6556585280145486,6.119401510072748
0,VMF,5,GME,0.4276053481519912,0.39595674652676244,0.6833212187440406,5.605901336633504
0,VMF,5,VMF,0.109419959383699,0.08701928398635693,0.4315608519609677,5.158627668043742
0,VMF,5,true,0.11012821297395851,0.08781409022579151,0.4314295197497051,5.159071839144596
0,VMF,5,GMM,0.6787077155944371,0.8240851604503966,0.6650126049342078,6.874876108359563
0,VMF,5,GME,0.4550696903186903,0.42620111921480736,0.6868314215838828,5.728667371745994
0,VMF,5,VMF,0.12339247777714371,0.09856500466424006,0.43197094124470614,5.276768071576251
0,VMF,5,true,0.12306844818183857,0.09847742641849164,0.4318633453295719,5.274519184489324
0,VMF,5,GMM,0.6279889153644372,0.7908478400353196,0.6940325970317688,7.085316694123118
0,VMF,5,GME,0.39625608718913335,0.367568486360819,0.704611678139504,6.228267564410717
0,VMF,5,VMF,0.13117430826127424,0.11571330051654502,0.43387969834386897,5.751269265603264
0,VMF,5,true,0.12612542140815258,0.11099478443121558,0.4334401616242963,5.746715963937175
0,VMF,5,GMM,0.6284125419715202,0.8327980040911005,0.6898820743028883,6.443977412947839
0,VMF,5,GME,0.3862258355667115,0.3521231127678057,0.7192579808339474,5.9074618817356646
0,VMF,5,VMF,0.09135284607563873,0.0745174469869636,0.4309335330678086,5.33098076895956
0,VMF,5,true,0.092547637345372,0.07498901663019791,0.4305069915611347,5.329345091005392
0,VMF,5,GMM,0.6990610211329207,0.8539487426606914,0.6781519234200631,7.065591111345837
0,VMF,5,GME,0.4222871079789505,0.3855912407130534,0.699355412018431,5.930961464249311
0,VMF,5,VMF,0.10169786455521032,0.07956340631669913,0.43266536710912695,5.373002670023741
0,VMF,5,true,0.10319118064592281,0.0809789887405643,0.4321183185308245,5.369726962904698
0,VMF,5,GMM,0.6329157187902705,0.8040491516116022,0.6640711080837883,6.3485589009371015
0,VMF,5,GME,0.37397511451455673,0.33506568886433147,0.6887248708059475,5.952063256283784
0,VMF,5,VMF,0.11388573430120878,0.08929014374190651,0.4327855279300176,5.444370979448143
0,VMF,5,true,0.10878932907381458,0.08466490975634575,0.4324603333040501,5.44013403754994
0,VMF,5,GMM,0.6923131156527442,0.933400467904732,0.650054926820186,6.190246436559298
0,VMF,5,GME,0.4595017944959169,0.4276742112947739,0.7140783958463288,6.039698226995573
0,VMF,5,VMF,0.117957408074394,0.09605193508996729,0.4316339408626274,5.447344856943774
0,VMF,5,true,0.11311112662140935,0.09118585571282561,0.431292362602062,5.438981364651244
