,data_type,K,model,nmi,ari,coserr_E,coserrA_E
0,GMM,50,VMF,0.26005158733026523,0.5561900290696491,0.6141597798176839,1.7812435185532807
0,GMM,50,true,0.22045014085475692,0.47773338416728056,0.6043672060579484,1.7565310620977106
0,GMM,50,GMM,0.2536167346003004,0.5463571940070366,0.619663152537515,1.8015400463344966
0,GMM,50,GME,0.3333986737610567,0.6942498620326,0.8100735562708145,2.3770207446063636
0,GMM,50,VMF,0.27147555920279337,0.5790837965091183,0.6231036468776413,1.8099837619287507
0,GMM,50,true,0.22566249828640128,0.4907143783968113,0.6098853415936994,1.7735184300507165
0,GME,50,GMM,0.5463673398029172,0.9654638848473475,0.6952259461539505,4.414714255688251
0,GME,50,GME,0.23807654302189274,0.5389797951146402,0.4645575281317428,1.9026096646243438
0,GME,50,VMF,0.22294183453036634,0.4911592084088815,0.4164729723665302,1.772794039721346
0,GME,50,true,0.20940974162677276,0.4620297114561664,0.4232205399918936,1.4476864782081866
0,GME,50,GMM,0.5389792479860078,0.966743000234467,0.686410378393303,3.8594271991514053
0,GME,50,GME,0.23723517895398602,0.5170588074719914,0.4666176673924365,1.8434002901735316
0,GME,50,VMF,0.2269805518899898,0.49966605347943993,0.42248326260223273,1.7412618470637455
0,GME,50,true,0.21404467734068727,0.4672931341500748,0.43320968229719176,1.4824050448978432
0,GME,50,GMM,0.5984884852517446,0.9708186564133712,0.7121517146772257,5.319448553451533
0,GME,50,GME,0.2171732116442508,0.4855381516240036,0.42927555728409705,1.6469552803182763
0,GME,50,VMF,0.21395794452844213,0.4767315311711885,0.399987568198496,1.6687125051352931
0,GME,50,true,0.2048558716646005,0.4524957222354514,0.41141646982521807,1.442432515047313
0,GME,50,GMM,0.564780859806539,0.9670174940066822,0.7012540056118344,4.7296727141435975
0,GME,50,GME,0.22890340753552482,0.5163239250636937,0.45658778974012276,1.9426891950001806
0,GME,50,VMF,0.21403567951530947,0.4749016282692187,0.4008011327766133,1.6164999412616348
0,GME,50,true,0.20300949079845648,0.44776945335037704,0.416069835980403,1.4561869543246133
0,GME,50,GMM,0.5983645710116948,0.9727001434514009,0.7262077758915506,5.0138722735573635
0,GME,50,GME,0.22571241128613165,0.5008657005591937,0.44584493570316625,1.6856634424806154
0,GME,50,VMF,0.22555765511522347,0.4963860394741026,0.41525285772850773,1.7791140198362634
0,GME,50,true,0.2116763121894955,0.4641536399155742,0.42765568978118906,1.4791758084641202
0,GME,50,GMM,0.577000790930162,0.9714446145315054,0.693895449141768,4.47254212741467
0,GME,50,GME,0.22675485182574,0.5022488270280911,0.44869062944357374,1.788849984528742
0,GME,50,VMF,0.21993503959449345,0.4879311528482645,0.40490703958446295,1.7383585556312078
0,GME,50,true,0.20723012508484925,0.45424708194458574,0.41651605706622724,1.449091769586368
0,GME,50,GMM,0.5895806494358421,0.9713429204484244,0.7267597763149841,4.8562086272009
0,GME,50,GME,0.23513085946728104,0.5274326690428588,0.46997513311806977,2.0383287226398825
0,GME,50,VMF,0.2160664511622891,0.4787598501002326,0.4069384828244051,1.6432194705733572
0,GME,50,true,0.20755989740609843,0.45664493244585147,0.4188641664488192,1.450537879766228
0,GME,50,GMM,0.5818148249583499,0.9683029392376217,0.6877850710422841,4.645465019079746
0,GME,50,GME,0.23133928733973338,0.517433671614582,0.4628084363252371,1.9987720788200714
0,GME,50,VMF,0.21652286883282573,0.4785601176260192,0.4069541928356091,1.7229679472493942
0,GME,50,true,0.205749989028775,0.4513292748632999,0.41741938048573884,1.4568637247293459
0,GME,50,GMM,0.517681685254449,0.9534823068737902,0.661200616804218,3.927329651405523
0,GME,50,GME,0.21776882589690533,0.4932524403646766,0.4423887678188949,1.833725162316659
0,GME,50,VMF,0.20674438430601083,0.46071377090634247,0.3923129360995354,1.6325430609661284
0,GME,50,true,0.19368141122113972,0.428523191376528,0.4061928799342215,1.423465133997682
0,GME,50,GMM,0.5690102178754877,0.9675331421568778,0.7094298240437257,4.893125896143577
0,GME,50,GME,0.21879535112134835,0.48912825372679947,0.43684652451483125,1.7010006297021638
0,GME,50,VMF,0.21853790072363863,0.48700320294465477,0.4073129451083836,1.7631955060634883
0,GME,50,true,0.20507197436346675,0.4524302735895576,0.41346064056090964,1.4405588604584956
0,VMF,50,GMM,0.7379943830590248,0.9804554811490606,0.8899380301670295,9.870258880232742
0,VMF,50,GME,0.40763304460995126,0.8225408340397597,0.9061625793647876,9.331243005929943
0,VMF,50,VMF,0.19998893229688566,0.4454679990043836,0.5548118799035058,7.110757462149599
0,VMF,50,true,0.1768419233198931,0.39485399591103293,0.545185981808594,7.004489512341372
0,VMF,50,GMM,0.7467915853443519,0.9981566388725674,0.8780054542003117,9.299197025440806
0,VMF,50,GME,0.38814390618671396,0.7927356577944668,0.9002645490580727,8.88785419882896
0,VMF,50,VMF,0.2013531590566504,0.4459806986764102,0.561257480569801,6.857688087055463
0,VMF,50,true,0.17445744567847948,0.3894912853347303,0.5481648432690683,6.663977257312702
0,VMF,50,GMM,0.7888698901275449,0.9986174406610389,0.880623221992706,9.733151761068404
0,VMF,50,GME,0.387514565277608,0.7866166658145453,0.8992475111092423,9.243424652948722
0,VMF,50,VMF,0.2013292837557214,0.45087112488170744,0.5585076694309684,7.088044705414776
0,VMF,50,true,0.16871453816863036,0.3842886771662165,0.544045072301036,6.882659240467915
0,VMF,50,GMM,0.7439121240779498,0.9863168939925421,0.9093852456038145,9.543607705464975
0,VMF,50,GME,0.3946107915908084,0.7949153619826081,0.9065675322102257,8.837867917631684
0,VMF,50,VMF,0.18863797747921524,0.4228435805474139,0.555573366197924,6.710695817090468
0,VMF,50,true,0.17096369534202616,0.38264144177935994,0.545341048113719,6.587649437296856
0,VMF,50,GMM,0.7178309819384264,0.9815936600812017,0.8794575574763012,9.285377989947104
0,VMF,50,GME,0.3932241932386776,0.8067329630112257,0.9007411963503206,8.78867044718602
0,VMF,50,VMF,0.19574603605715057,0.4387458872054584,0.5564911701940184,6.521333297009434
0,VMF,50,true,0.17278343735662813,0.38953233881853283,0.5467574446756729,6.444635719535372
0,VMF,50,GMM,0.7232895041073664,0.980194686106244,0.8763667840580736,9.782434642691008
0,VMF,50,GME,0.39204547178643956,0.7924443644391133,0.904403536403941,9.414883146065673
0,VMF,50,VMF,0.20479115943127962,0.45206522129469706,0.560373198022483,7.199893901747669
0,VMF,50,true,0.1801097482781424,0.4035990487244073,0.547493885608644,7.053088727789352
0,VMF,50,GMM,0.7427332065001301,0.9812862831310307,0.8891565156632245,9.672059840788803
0,VMF,50,GME,0.4034050188747747,0.8104257872543192,0.9021001569166923,8.97564481620874
0,VMF,50,VMF,0.20857838468011738,0.4612435141640264,0.5593968223889617,6.8362526412820905
0,VMF,50,true,0.18846713186210814,0.4207739205554296,0.5519523311289555,6.768978979176064
0,VMF,50,GMM,0.7728562298032303,0.9881818118281551,0.8697967089472237,9.749124208111933
0,VMF,50,GME,0.3912768066145678,0.7989739370051652,0.8975129902209028,9.066560408418072
0,VMF,50,VMF,0.2114555840835096,0.47600936903173585,0.5646360080968043,7.0855531158156255
0,VMF,50,true,0.18214328818395037,0.40955816667428974,0.5505154448427276,6.882130061847356
0,VMF,50,GMM,0.7535195268595583,0.9838317660478776,0.8628563134821686,9.818037784292624
0,VMF,50,GME,0.392418160782111,0.7949128689033109,0.8985715176754245,9.348694329890167
0,VMF,50,VMF,0.2086574615606891,0.4657135221448125,0.5624050192218618,7.138785286040898
0,VMF,50,true,0.1914254046601403,0.4266573087121988,0.5549429942643098,7.029303233613702
0,VMF,50,GMM,0.7343003758085801,0.9850264547165667,0.8837534157974405,10.124824922665915
0,VMF,50,GME,0.39202230172187463,0.7971526413682073,0.9000574499734902,9.63457899410683
0,VMF,50,VMF,0.21082553147272282,0.4697629462450303,0.5608139983365004,7.449249658203294
0,VMF,50,true,0.1785149408792011,0.3982262854307795,0.5427113646331556,7.101663624063348
