,data_type,K,model,nmi,ari,coserr_E,coserrA_E,Uerr
0,GMM,5,GMM,0.16303282488056067,0.13084458128398427,0.45985302309947584,1.3443849767638507,0.054700000000000006
0,GMM,5,GME,0.1645185965337367,0.13264021199594858,0.531022551884341,1.5609603405213344,0.055499999999999994
0,GMM,5,VMF,0.167507641383486,0.13602715841019278,0.45934826484472124,1.3414120744690152,0.056999999999999995
0,GMM,5,true,0.16078234213612436,0.12882291551531197,0.4594796951914013,1.34316830522875,0.0538
0,GMM,5,GMM,0.15692100947213153,0.12728706878302135,0.4773673399327941,1.3663984097296518,0.0529
0,GMM,5,GME,0.35135327142812706,0.4035333681694005,0.6177504852290999,1.7622270051250244,0.26580000000000004
0,GMM,5,VMF,0.17547356645631457,0.14919979299911793,0.479214146351842,1.368223878980518,0.0627
0,GMM,5,true,0.15636524134356897,0.12685303277450294,0.4768434832892406,1.3647397275672755,0.052700000000000004
0,GMM,5,GMM,0.27073158348592635,0.233742337145044,0.5518054953258605,1.4716117249603786,0.1016
0,GMM,5,GME,0.5134967428308344,0.5452637177948669,0.7084336213358057,1.896235222138848,0.3631
0,GMM,5,VMF,0.2898926398039099,0.25716923071260267,0.5514904973864123,1.4678261664507786,0.1133
0,GMM,5,true,0.27174492687133517,0.2352942663521093,0.5516524856771974,1.4714036810932314,0.1022
0,GMM,5,GMM,0.25193992575280777,0.2179004452814449,0.5424488995996757,1.451100674429467,0.0944
0,GMM,5,GME,0.2547204506014987,0.22298130159621538,0.6431060097772043,1.732771632972062,0.09690000000000001
0,GMM,5,VMF,0.256091863441807,0.2248313932922327,0.5413900951067212,1.4454081442048101,0.09770000000000001
0,GMM,5,true,0.24907331790451187,0.21557989921487158,0.5418950168802663,1.4492619479933508,0.09330000000000001
0,GMM,5,GMM,0.15899353322577145,0.1287569231384828,0.46393573453536535,1.356231094085873,0.05349999999999999
0,GMM,5,GME,0.15675082556252057,0.12605813944920113,0.5487198265828089,1.6160236288835654,0.0523
0,GMM,5,VMF,0.15802261949288443,0.1269311951081729,0.46221585374934004,1.3507398013993783,0.052700000000000004
0,GMM,5,true,0.15651035596257407,0.12599631045193002,0.46343482129754887,1.3545273479526183,0.05229999999999999
0,GMM,5,GMM,0.18615143213316676,0.15364700323325922,0.5024699188786523,1.4011445615582427,0.06470000000000001
0,GMM,5,GME,0.3894495145230775,0.44676802298958973,0.6124641197422903,1.6888031181511391,0.3161
0,GMM,5,VMF,0.2364933568554438,0.2161731079248324,0.5090816717428467,1.4106695993460738,0.09319999999999999
0,GMM,5,true,0.1834537695994563,0.15122508310311528,0.5022246024780671,1.4005070616683875,0.0636
0,GMM,5,GMM,0.2548099331655269,0.221375361712852,0.5050667496823482,1.4118623277586182,0.09560000000000002
0,GMM,5,GME,0.394563702078544,0.4392425804279624,0.6037642723825953,1.6848454916656386,0.31420000000000003
0,GMM,5,VMF,0.2757188987761211,0.245436329344009,0.5068791581401797,1.4148447822712056,0.1072
0,GMM,5,true,0.2530014392438594,0.21917611467089074,0.5046010451616416,1.4102352362860835,0.09459999999999999
0,GMM,5,GMM,0.20575981494616302,0.1652783473464382,0.5206788110601502,1.4222009963158633,0.06920000000000001
0,GMM,5,GME,0.417829746554432,0.45156520056003535,0.6785063918249234,1.8562205361096873,0.2831
0,GMM,5,VMF,0.21841771329037277,0.17949058779027083,0.5202723567161672,1.4191806464379064,0.0755
0,GMM,5,true,0.20431858497243,0.16379653894844293,0.5205623481888833,1.4217478245630988,0.06860000000000001
0,GMM,5,GMM,0.12864870855598368,0.10054855577313995,0.4416795217952352,1.3120103281266715,0.04139999999999999
0,GMM,5,GME,0.14665840226125887,0.12231815569680989,0.5133563537299726,1.5269555094993674,0.0506
0,GMM,5,VMF,0.1474554877428253,0.12370107255937748,0.44463044406475427,1.3170876525136237,0.0512
0,GMM,5,true,0.12539821503275475,0.09789119887414323,0.44159572493739907,1.3117700628886648,0.04029999999999999
0,GMM,5,GMM,0.22267981553751776,0.18866527908092762,0.5034253152882423,1.4139887513933262,0.08
0,GMM,5,GME,0.3920984640883146,0.44430694335381593,0.6268308563594027,1.7537414890867087,0.3296
0,GMM,5,VMF,0.24382412158368522,0.21780614191470365,0.5051181674706614,1.4160311525116749,0.09319999999999999
0,GMM,5,true,0.22477294539724424,0.19116169538675773,0.5031323816297801,1.4131930726635022,0.08109999999999999
0,GMM,5,GMM,0.20587229834340798,0.17163053657879296,0.4912464240175144,1.3872090237371881,0.0723
0,GMM,5,GME,0.21053551280129773,0.1763493623934373,0.5797395402175491,1.6496930274084476,0.07460000000000001
0,GMM,5,VMF,0.2096467943303298,0.1757670088515305,0.4900538097735615,1.383310716819305,0.0743
0,GMM,5,true,0.20632609131652568,0.17254251127385928,0.49095753170426637,1.3864761718293508,0.0727
0,GMM,5,GMM,0.1508426566876962,0.12015082825619756,0.4762994967928199,1.3611765618559528,0.0496
0,GMM,5,GME,0.350408041583748,0.4083227984897886,0.6242980715320356,1.7831796885780054,0.3013
0,GMM,5,VMF,0.16704789379672155,0.1358322662122904,0.47658877732935184,1.359529493762049,0.0566
0,GMM,5,true,0.1516020338375456,0.12062303856625826,0.4757852861652264,1.3597443109516445,0.0498
0,GMM,5,GMM,0.22520717948887822,0.20080884200347154,0.5296248110948236,1.4387302629088836,0.08720000000000001
0,GMM,5,GME,0.3632475491999666,0.4117555507797732,0.6515622447467392,1.768270211910298,0.3078
0,GMM,5,VMF,0.25642218080157975,0.23317640129346837,0.5329095432248483,1.4430096734949465,0.1026
0,GMM,5,true,0.22490003600619116,0.2006284357963707,0.5294168147980789,1.4380768691496364,0.08720000000000001
0,GMM,5,GMM,0.13816472600147875,0.11062091140951269,0.434933694741258,1.3218302375380433,0.045799999999999993
0,GMM,5,GME,0.391529298799749,0.4522669322786451,0.5742889759014251,1.731629405808924,0.31870000000000004
0,GMM,5,VMF,0.16946077256172049,0.1445253599321264,0.43810987649627126,1.3281632447923397,0.060899999999999996
0,GMM,5,true,0.13882832408341111,0.11133449741484591,0.43451476337720357,1.320375737551061,0.0462
0,GMM,5,GMM,0.19251681964333284,0.16015255879906848,0.4876224818281794,1.3856958233874725,0.06760000000000001
0,GMM,5,GME,0.1992031374953938,0.16520020317192047,0.5723350940686259,1.6378374527120307,0.07
0,GMM,5,VMF,0.20051943194298444,0.16621166369032586,0.4865542909199772,1.3816511449259226,0.07050000000000001
0,GMM,5,true,0.19001621842852723,0.1575449756997405,0.48745963418741445,1.3852105387170652,0.0665
0,GMM,5,GMM,0.19794385242710782,0.1667016398314154,0.47526767053485336,1.3701069057178061,0.07120000000000001
0,GMM,5,GME,0.2088689553493964,0.1816674692192394,0.5507303305307538,1.5966664264065842,0.0786
0,GMM,5,VMF,0.21042627889214396,0.1842349864443527,0.47542226951834365,1.3689390997681425,0.07980000000000001
0,GMM,5,true,0.19368631548197177,0.1629991504811881,0.4751379314460463,1.3696825420718137,0.0695
0,GMM,5,GMM,0.24336454263131993,0.20628131545132108,0.521769142722941,1.4301652035822723,0.0879
0,GMM,5,GME,0.24107994433284072,0.20436374142561312,0.6110928689766191,1.6879723291128825,0.08700000000000001
0,GMM,5,VMF,0.24479770299257653,0.20834916720427293,0.5200368137039801,1.4247806023795602,0.08879999999999999
0,GMM,5,true,0.24015600102633433,0.20326780497946045,0.5210755313438479,1.4280965869743794,0.08650000000000001
0,GMM,5,GMM,0.09531403603183894,0.0713165511186699,0.41542492681057075,1.2808370759633507,0.0293
0,GMM,5,GME,0.1079388645783986,0.0836668448552886,0.4823203125716261,1.4902069288991875,0.034300000000000004
0,GMM,5,VMF,0.1079826610155494,0.08455108745245817,0.41652044077116734,1.2817682330664502,0.0347
0,GMM,5,true,0.09567503302580016,0.07160556641129644,0.41527449980117687,1.2804231847680112,0.0294
0,GMM,5,GMM,0.25736126050912367,0.21963064998952442,0.4957838992256815,1.4081518751994353,0.0944
0,GMM,5,GME,0.26840313324654724,0.23079553592830368,0.5630864610893312,1.606103023527318,0.10010000000000001
0,GMM,5,VMF,0.2671779972996805,0.23056279717537603,0.49599274415396427,1.4071795000902558,0.09990000000000002
0,GMM,5,true,0.25706608969040207,0.2189356407382097,0.49555781288977385,1.4073825816592929,0.0941
0,GMM,5,GMM,0.28043145269763864,0.24202264344533994,0.5585489775082245,1.480392226967267,0.1044
0,GMM,5,GME,0.48976568529044684,0.5207666579350592,0.696442781083336,1.837679296731002,0.32900000000000007
0,GMM,5,VMF,0.2941859897674068,0.2626587898324038,0.5604340633912518,1.4823132272636108,0.1137
0,GMM,5,true,0.2801807006602483,0.24214200095735086,0.5585665573872458,1.4804650724415525,0.1044
0,GMM,5,GMM,0.227380704700342,0.18818170268332018,0.5001719263069784,1.4036339060896779,0.0793
0,GMM,5,GME,0.2288428872625401,0.19015856847355822,0.5757798517788053,1.6255230360628121,0.0803
0,GMM,5,VMF,0.22869569020906036,0.18991059898249857,0.4991756353105373,1.4003105091769474,0.08020000000000001
0,GMM,5,true,0.22469263089818603,0.18570217228222483,0.4997576770223297,1.4023047099124477,0.0782
0,GMM,5,GMM,0.26509339927005887,0.22848104182147572,0.542009375795997,1.4585567093544922,0.09849999999999999
0,GMM,5,GME,0.4596046829552183,0.4861704286020097,0.6849308049111278,1.8474824037603845,0.3209
0,GMM,5,VMF,0.2656437723076528,0.23145019790245552,0.5411183407367947,1.454722456464965,0.0996
0,GMM,5,true,0.2632128792782037,0.22629227651144973,0.541594129122555,1.457460582157263,0.0975
0,GMM,5,GMM,0.0849322879413424,0.064169532471298,0.3982561896652764,1.267974026044462,0.0261
0,GMM,5,GME,0.09303476240480618,0.07187265875565445,0.4571662312252007,1.4582154772499785,0.0293
