,data_type,K,model,nmi,ari,coserr_E,coserrA_E
0,GME,10,true,0.3019849517714765,0.32703398032797515,0.3788320826355812,1.3444507274637443
0,GME,10,GMM,0.5693070564593479,0.9422817012777092,0.575807674611105,2.6472704092076804
0,GME,10,GME,0.3528553629106736,0.42274208357588117,0.4232615336900554,1.8153467023790946
0,GME,10,VMF,0.3366581531413812,0.38095774674659066,0.3866714553229258,1.6793156819907311
0,GME,10,true,0.31442227886310514,0.34375232647768744,0.3887790156626919,1.3665258282733226
0,GME,10,GMM,0.5668337641487117,0.8542639011483285,0.53803688945185,2.767659346366996
0,GME,10,GME,0.3598516654262816,0.42559175043433617,0.43572687217987094,2.0462376333197483
0,GME,10,VMF,0.3451528192741381,0.39804023662810206,0.38045040801907604,1.6289130038562805
0,GME,10,true,0.3195476254773192,0.3457561062327664,0.3858330692333311,1.3693144294288864
0,GME,10,GMM,0.5726069386465789,0.9436920672750911,0.5571487240667661,2.613259091566838
0,GME,10,GME,0.31926489271645786,0.34704415566002866,0.38733416641133417,1.372826947405175
0,GME,10,VMF,0.3208725790566999,0.3496935785449496,0.36759963723772715,1.325924779586882
0,GME,10,true,0.31826182300754663,0.3460697550344273,0.38720279933524754,1.3710873050467416
0,GME,10,GMM,0.5599716624200674,0.8555599905654183,0.5292424682727072,2.800082213052213
0,GME,10,GME,0.31796260400939486,0.3474897078734007,0.3847323899106906,1.3670070665109324
0,GME,10,VMF,0.3185710685605179,0.3473937885351045,0.36185466010760625,1.3144354504972358
0,GME,10,true,0.31839576419596555,0.34726009086104864,0.3843357785564322,1.3638158580049595
0,GME,10,GMM,0.5661061733806326,0.8571782167767367,0.5453065570984271,2.9958700124196724
0,GME,10,GME,0.38252974564385267,0.48545462263679795,0.45291952505189503,2.4144585612144507
0,GME,10,VMF,0.301532141159787,0.32591193389357487,0.35179206913971395,1.2998059677753118
0,GME,10,true,0.30489740886013783,0.3294351376722577,0.37503129240447697,1.353080510372916
0,GME,10,GMM,0.6022569852441934,0.9572546743497057,0.5870373119927407,2.7759185022871318
0,GME,10,GME,0.3304878462380088,0.3625744853557192,0.3988037896066712,1.3653533128002477
0,GME,10,VMF,0.3336597999615925,0.3669209697323961,0.3744050025784675,1.3104437136782021
0,GME,10,true,0.33288141736957483,0.36533349664393955,0.3984074059537898,1.362752440640252
0,GME,10,GMM,0.5882149129456538,0.8737984238668404,0.5758942112956169,3.062849919712525
0,GME,10,GME,0.3376762902980608,0.36799795102398447,0.40282012863176886,1.389461252472466
0,GME,10,VMF,0.3375356784234684,0.36758392991188626,0.3777204097899847,1.3312578516057063
0,GME,10,true,0.3364672337456895,0.3666962294347504,0.4022690958961462,1.3863937585827406
0,GME,10,GMM,0.5841827714424961,0.8655625273490182,0.5505923639906836,3.1729753473190003
0,GME,10,GME,0.3586741626714726,0.4234129502142315,0.42637312745140127,1.9521297614696378
0,GME,10,VMF,0.31929305239924244,0.3469946434502097,0.36210777129993715,1.3182871109757133
0,GME,10,true,0.31847541532136836,0.34690435372189415,0.38540490185589027,1.3695563299951172
0,GME,10,GMM,0.5929646895878595,0.8787528677963584,0.5686263742377924,3.1482708433140454
0,GME,10,GME,0.3127897117031099,0.34057221009080874,0.38746028410989447,1.373508151844937
0,GME,10,VMF,0.3567259610952208,0.42264485889702164,0.38943213757087225,1.84081451482634
0,GME,10,true,0.31209999976848035,0.3391873056526921,0.3871779235005276,1.3708105467240081
0,VMF,10,GMM,0.713266641662593,0.9189688208184759,0.7456736385792947,7.542391992996805
0,VMF,10,GME,0.16891906758526037,0.18831972766624708,0.7664621280239835,6.512852024529836
0,VMF,10,VMF,0.20819079890851908,0.2849925482512154,0.4820271963931149,6.1056766587703155
0,VMF,10,true,0.14604888001736244,0.1609360047411629,0.45596933167193804,5.727112046891674
0,VMF,10,GMM,0.7485215989805246,0.9754513631045747,0.7017764186064499,7.706191759027555
0,VMF,10,GME,0.16759841537309927,0.18234079680259113,0.744961751632354,6.717852333469654
0,VMF,10,VMF,0.15092833987722337,0.1640505100375124,0.4621518187051026,6.05471771109673
0,VMF,10,true,0.15243746455378732,0.1651065579926821,0.4617840006234454,6.041728557987593
0,VMF,10,GMM,0.6774695754687139,0.9365612444711969,0.7483956728388874,6.744767250782885
0,VMF,10,GME,0.1912216078032945,0.26292720789220586,0.7812620927737142,6.349205345579319
0,VMF,10,VMF,0.12859016871435297,0.14198567512139215,0.45245387402236936,5.456349007308807
0,VMF,10,true,0.1273114156669659,0.14090403303752538,0.45210823132969663,5.437170674007292
0,VMF,10,GMM,0.7107442595116571,0.9307103865070978,0.7622662822296841,7.294503782102266
0,VMF,10,GME,0.29140138837289875,0.3894788186696846,0.8045422926320296,7.005268194137002
0,VMF,10,VMF,0.17417861981754262,0.24081146920181692,0.473438597297056,5.880460829790987
0,VMF,10,true,0.12669267586910796,0.1376238657447008,0.4523483390857369,5.608388100311958
0,VMF,10,GMM,0.668377352105141,0.8837786148265844,0.7529043610155992,6.841964782565475
0,VMF,10,GME,0.14973331041895643,0.16686050691065932,0.77572079293425,6.012755761365485
0,VMF,10,VMF,0.14021561273372143,0.15538704822465868,0.4563957159062796,5.320814792488547
0,VMF,10,true,0.1404903319443583,0.15499949382739037,0.45542805833111927,5.311807609776764
0,VMF,10,GMM,0.6811336377776275,0.904886082975833,0.76293514547288,7.1608091107135845
0,VMF,10,GME,0.27336579075855016,0.38097352703760107,0.7973080988321786,6.940105440145666
0,VMF,10,VMF,0.1998705279791226,0.2784651380625064,0.4815952515429598,5.898872556894579
0,VMF,10,true,0.1424592649432284,0.15698225176813047,0.456730304339101,5.594144713499909
0,VMF,10,GMM,0.6999003177153753,0.8848368490585541,0.7177900517962517,7.538714123522547
0,VMF,10,GME,0.19594406309637205,0.21628359754388643,0.7500237247200561,6.515444302275193
0,VMF,10,VMF,0.18017145632258627,0.19722679487605718,0.46396301122596123,5.857296229850697
0,VMF,10,true,0.17496126575015314,0.1907140403252785,0.46286659021488813,5.841686355729643
0,VMF,10,GMM,0.693938991643319,0.899088544651178,0.7265753356126841,7.361860897404705
0,VMF,10,GME,0.17938426219304754,0.20218708515812733,0.7551007277145603,6.3373198636860995
0,VMF,10,VMF,0.21201285575886075,0.28623146799078303,0.48018834957207673,5.93039353412208
0,VMF,10,true,0.14760596443561522,0.16337914119740024,0.4575217721119055,5.642569743565249
0,VMF,10,GMM,0.6984141224050889,0.9070238449546808,0.7571668383033177,7.102439403763831
0,VMF,10,GME,0.1364992263281328,0.14994638052608855,0.7686244800910227,6.057911398645744
0,VMF,10,VMF,0.1313360519908153,0.14317307552601824,0.4508946283901942,5.410900294779656
0,VMF,10,true,0.1266504643857575,0.13770678841954695,0.4501696212999994,5.387591376947344
0,VMF,10,GMM,0.696099858822079,0.8969166548677553,0.7357603641630781,7.242879389385552
0,VMF,10,GME,0.22702975685743404,0.301182602963678,0.7634783603166782,6.309418157174419
0,VMF,10,VMF,0.15934593217926848,0.17508925553066668,0.4629363338236726,5.525918809515691
0,VMF,10,true,0.1555920216170569,0.17090835944678184,0.4623347010159932,5.510427696502743
