,data_type,K,model,nmi,ari,coserr_E,coserrA_E
0,GME,20,true,0.27768049491197766,0.3947297941499546,0.4051272329116312,1.4101848834399937
0,GME,20,GMM,0.5418681016806641,0.8666339488499382,0.5835199152415905,3.057993879846686
0,GME,20,GME,0.3126652517982392,0.47035713578459265,0.4423621123701939,1.8886235313650483
0,GME,20,VMF,0.2980500763401324,0.4394947879463783,0.38926584323185587,1.5538249973450355
0,GME,20,true,0.28601657658003693,0.40859949012665675,0.40308037696424737,1.4129856851791287
0,GME,20,GMM,0.5150850094818471,0.833981021671377,0.5940914855163427,3.51401619009543
0,GME,20,GME,0.3001051221853281,0.455781973017962,0.4455749353980971,2.0606917552467463
0,GME,20,VMF,0.27705770146047226,0.4035839801807673,0.37940859856178494,1.613173791132941
0,GME,20,true,0.2664511937201267,0.38153817390331773,0.39357059755944585,1.3988375760695586
0,GME,20,GMM,0.5149275335006441,0.8531947091312692,0.546154731850794,2.871328393682507
0,GME,20,GME,0.33243386311352985,0.5058799003455683,0.46850866830616444,2.316597280173635
0,GME,20,VMF,0.29298762363756936,0.43143804786982703,0.3761807964392171,1.516159997695753
0,GME,20,true,0.2831568621075941,0.4051335123352663,0.3955787935136158,1.3925190048159932
0,GME,20,GMM,0.5513088213508374,0.879393067410291,0.5965029798370428,2.949138725735222
0,GME,20,GME,0.31524053545312775,0.4736432527755043,0.45017704516572293,1.8386364424577515
0,GME,20,VMF,0.32254432868276883,0.47807966245651146,0.41381153393509895,1.879793203208954
0,GME,20,true,0.28860227817252626,0.4142315582691757,0.4179249068627595,1.4334068559522477
0,GME,20,GMM,0.5390690541005103,0.8669627667002505,0.5865079997443621,3.0379602792903144
0,GME,20,GME,0.33285419820613765,0.5017568334966349,0.45519732731804935,1.9971090018667754
0,GME,20,VMF,0.29677041817296057,0.42854439393128774,0.39168996471704043,1.5299117982594719
0,GME,20,true,0.29057878754296446,0.4104969721956221,0.4072233622054579,1.41243680434644
0,GME,20,GMM,0.534366982524533,0.8552507915433918,0.589809658079055,3.3638828911514995
0,GME,20,GME,0.30886250964560563,0.4633998027611906,0.43616926952362084,1.8374642198207545
0,GME,20,VMF,0.31292089844248683,0.46027300485186745,0.4061080041357388,1.9173932453214015
0,GME,20,true,0.27796016622837333,0.39627945145487803,0.4017979830412382,1.4137379454721326
0,GME,20,GMM,0.5478442644211038,0.8548773940917916,0.6221037367923228,3.7736065311003464
0,GME,20,GME,0.29716908327980684,0.4437283056530161,0.4503232516927832,2.0249895543125165
0,GME,20,VMF,0.27925803659259923,0.4031467390989015,0.3866853611982385,1.6590140714280885
0,GME,20,true,0.2695656074638397,0.3833943442695214,0.3980057469284448,1.3985689947829982
0,GME,20,GMM,0.5430256438302145,0.8855572582856395,0.5825239359871708,2.969675705326646
0,GME,20,GME,0.30118557687034453,0.4411766729042624,0.425944986196578,1.5793311303281894
0,GME,20,VMF,0.31483382774728497,0.461556395403422,0.4159500762900888,1.84915836521659
0,GME,20,true,0.28682334632709133,0.4104591821172357,0.4104767416850504,1.4177898248080572
0,VMF,20,GMM,0.7431534149132816,0.9540377219368255,0.8255652236011752,8.732734433062596
0,VMF,20,GME,0.27402726935856647,0.42490930901126844,0.8372994473458626,7.5348773386461705
0,VMF,20,VMF,0.16271964816578607,0.24565154942384093,0.48731671006799787,6.066236454330267
0,VMF,20,true,0.16189689471969126,0.2436647063672023,0.4868656978927118,6.055600183710898
0,VMF,20,GMM,0.7679189886112988,0.9599320296599008,0.7968964211581054,8.28753137216199
0,VMF,20,GME,0.29429591108830716,0.45164295532207355,0.8208964533602655,7.321405183302045
0,VMF,20,VMF,0.16640017967072337,0.24701986213798638,0.49133007628666564,6.024586105579104
0,VMF,20,true,0.16667945170589027,0.2478561111032645,0.4903952599330738,6.026827429275839
0,VMF,20,GMM,0.7203327014292589,0.9493032144292645,0.8167279647579404,8.503358124340163
0,VMF,20,GME,0.30054134181135617,0.452824369696032,0.8352203951917904,7.6576437382611315
0,VMF,20,VMF,0.16868408633115065,0.2512186010720302,0.48762537855767724,6.0307494119452345
0,VMF,20,true,0.1640164973926108,0.24424133578648793,0.48682016909050563,6.017118971798496
0,VMF,20,GMM,0.7528552882935851,0.9537091881167867,0.8190999871947079,8.978366063887085
0,VMF,20,GME,0.2987084178914081,0.4609851126480117,0.8364931298397889,7.887749741945433
0,VMF,20,VMF,0.1903940920409542,0.3001535042561069,0.5002324971945012,6.317454880052314
0,VMF,20,true,0.16460649788790344,0.24257024833610386,0.48968451799088053,6.192399029469609
0,VMF,20,GMM,0.7137961923433874,0.9480661462694788,0.8202410867478462,8.197540023585933
0,VMF,20,GME,0.270406154899533,0.42866900052532364,0.8339219066138281,7.348259234106714
0,VMF,20,VMF,0.19105873480474916,0.3004558142905054,0.504611746090325,6.240826436532265
0,VMF,20,true,0.1666875602150643,0.24680541427870745,0.4918521752860934,6.054480045710366
0,VMF,20,GMM,0.73059376043513,0.9554322977103726,0.8448787231583952,9.176775850315531
0,VMF,20,GME,0.3424833282856299,0.52270144013144,0.8670527385088966,8.648294348215227
0,VMF,20,VMF,0.15305932842175754,0.22766803757518672,0.48856805950673005,6.59536763966781
0,VMF,20,true,0.14944328099103601,0.22078865740340253,0.48661459520538536,6.577294373543028
0,VMF,20,GMM,0.7405283928385373,0.9510912180126503,0.7967407929873089,8.475574765992953
0,VMF,20,GME,0.28548553375925256,0.4468404464298591,0.8272002506991907,7.608952237649564
0,VMF,20,VMF,0.19885134487510756,0.3123043230092003,0.5038166581495398,6.2012601225895745
0,VMF,20,true,0.16849047931919148,0.2512810257130888,0.48984341907775797,6.042847649009892
0,VMF,20,GMM,0.7200656606742115,0.9459341872061954,0.8409149559493155,8.649680524902985
0,VMF,20,GME,0.32872789932967234,0.5123912946417783,0.8548414310523803,7.68252955366292
0,VMF,20,VMF,0.1732538130548184,0.2599464885987665,0.4912681649991646,5.995697930007124
0,VMF,20,true,0.16713557414948504,0.2520623295854072,0.4899799194126728,5.968554466834935
0,VMF,20,GMM,0.7650741882121672,0.9602246450805767,0.8326608214531174,9.054521102061605
0,VMF,20,GME,0.2657846759675199,0.40840196442030613,0.8359812652066614,7.728355339798021
0,VMF,20,VMF,0.17639957649983393,0.2632500055673465,0.4947200763465147,6.318768040272102
0,VMF,20,true,0.16599721600474396,0.24684323938903688,0.49282566762416136,6.26744314602956
0,VMF,20,GMM,0.7512032496034436,0.9530894666014141,0.8500213859824871,8.761099062891638
0,VMF,20,GME,0.2706933950350767,0.4103478680195237,0.8451352119721116,7.478648379949381
0,VMF,20,VMF,0.15440314766457694,0.22867631934174287,0.48553654218135706,5.9141996512646875
0,VMF,20,true,0.15269719891950392,0.22447002620440903,0.4846450571914959,5.913890698955828
