,data_type,K,model,nmi,ari,coserr_E,coserrA_E,Uerr
0,GMM,5,GME,0.45706323780261915,0.4960723944386788,0.6368499658552774,1.8185812166687652,0.3157
0,GMM,5,VMF,0.2315139539692479,0.19668526361691432,0.4873966865740721,1.3925617703452136,0.08460000000000001
0,GMM,5,true,0.22201200446094643,0.18603623937734376,0.48656687686393374,1.391527435279811,0.07980000000000001
0,GMM,5,GMM,0.15046659107538785,0.12143459470141263,0.4639625966965159,1.3451037323124795,0.0508
0,GMM,5,GME,0.17497412130938178,0.14994795895419935,0.5426457219383216,1.576926336867297,0.0638
0,GMM,5,VMF,0.1771831722653874,0.15368205796949358,0.46632387549790194,1.3481433752346281,0.06570000000000001
0,GMM,5,true,0.1535847220770017,0.1237943016058946,0.4636035891707439,1.3439446913759159,0.0518
0,GMM,5,GMM,0.22735184108968848,0.1850074881439197,0.534921533794956,1.4466750855435369,0.07769999999999999
0,GMM,5,GME,0.23231246211940687,0.19182233019855752,0.6355773595483273,1.730445356024965,0.08070000000000001
0,GMM,5,VMF,0.2352661945134254,0.19483731309185753,0.5340378761934218,1.4431864322490189,0.08199999999999999
0,GMM,5,true,0.2267747134402236,0.18443135190347126,0.5347540190448747,1.4462045204887664,0.0775
0,GMM,5,GMM,0.1646222863619157,0.13040804394806726,0.46385281776342807,1.3549820926658074,0.05419999999999999
0,GMM,5,GME,0.4101780054272962,0.45261027962344613,0.6125931139827694,1.7745531160123718,0.27040000000000003
0,GMM,5,VMF,0.1918307362994766,0.16137251836068575,0.4668169462777142,1.3613451895728945,0.06760000000000001
0,GMM,5,true,0.16364777887958187,0.12997367087203743,0.46367323695262697,1.3544296817650232,0.05399999999999999
0,GMM,5,GMM,0.23373240570398934,0.20066933422582006,0.505592773149958,1.4139228295642963,0.08600000000000001
0,GMM,5,GME,0.2547839784127301,0.2232308635168498,0.5801168546240187,1.6281061890461537,0.09729999999999998
0,GMM,5,VMF,0.25267499214349615,0.2226623757657915,0.506760595668833,1.4129901818411512,0.09700000000000002
0,GMM,5,true,0.23344380830848874,0.20053070311139337,0.5052077843482238,1.412568331209531,0.086
0,GMM,5,GMM,0.19333557013106237,0.1546146044713252,0.5134818072532387,1.4066063626267284,0.0646
0,GMM,5,GME,0.3989921638129883,0.4477777003844027,0.6864432446773668,1.8890483187406466,0.33320000000000005
0,GMM,5,VMF,0.202836506903874,0.1648954860867764,0.512966930397591,1.403970009071633,0.069
0,GMM,5,true,0.1925505182584777,0.15322819588063458,0.5133689175159338,1.4062923585908655,0.064
0,GMM,5,GMM,0.23890379320430735,0.20332491094223543,0.5157209505466462,1.426745101573227,0.08719999999999999
0,GMM,5,GME,0.39054427163138505,0.439278116757419,0.640475625706031,1.7744662322874802,0.301
0,GMM,5,VMF,0.25184190464611245,0.21785305259029636,0.5157057157044539,1.4238530509243088,0.09430000000000001
0,GMM,5,true,0.24220050748040195,0.20653106679282024,0.5153603933218202,1.4259160810727978,0.0887
0,GMM,5,GMM,0.24823851466062904,0.2074107365056414,0.5582014047393586,1.4768507450104589,0.08819999999999999
0,GMM,5,GME,0.26061165686824744,0.22003339239459557,0.6654508148738868,1.771862688155565,0.09390000000000001
0,GMM,5,VMF,0.2596840839108149,0.22130368854966626,0.5584363061452933,1.4752342162028271,0.0945
0,GMM,5,true,0.2484637922633625,0.2074868415616427,0.5578439468850737,1.4759283532044165,0.08819999999999999
0,GMM,5,GMM,0.11523353421580165,0.08861691392466355,0.4366773966149385,1.3094665718195713,0.0364
0,GMM,5,GME,0.13040868087080842,0.10357368666605198,0.5075342115697241,1.5266088152398052,0.0427
0,GMM,5,VMF,0.1318458449503514,0.10518965813108241,0.4382991275283379,1.3117508966376121,0.0434
0,GMM,5,true,0.11449390085293225,0.0880355734675684,0.43628811877991636,1.3084981333283316,0.0362
0,GMM,5,GMM,0.2707839802449618,0.24758846453281014,0.5228459743881894,1.4345185486388714,0.10880000000000001
0,GMM,5,GME,0.30465018388639575,0.27855088190450744,0.5911630147760522,1.6213403043962031,0.12290000000000001
0,GMM,5,VMF,0.30061424664269465,0.2749078814229126,0.5254065699365837,1.4382735840667444,0.121
0,GMM,5,true,0.267726449132015,0.2437816107130149,0.522541283050044,1.4337241878586178,0.1069
0,GMM,5,GMM,0.19727826018392175,0.17179836217999975,0.48422097525825347,1.3773544611230037,0.0734
0,GMM,5,GME,0.20562860718375847,0.1779769299890722,0.5675340953695961,1.626645652436428,0.0763
0,GMM,5,VMF,0.2055634957514095,0.17873674812849208,0.483649121345159,1.3743828685180641,0.0767
0,GMM,5,true,0.19400831983205252,0.16866093653540998,0.48377772177814665,1.375915473627552,0.07200000000000001
0,GMM,5,GMM,0.09954846896633406,0.07430536988729025,0.421622172353118,1.2932746242584776,0.0304
0,GMM,5,GME,0.10747842757053187,0.0825286566405641,0.48879297620613366,1.5051361179658205,0.033800000000000004
0,GMM,5,VMF,0.1069132555254585,0.08269429787082809,0.42182773689193204,1.29240390388542,0.0339
0,GMM,5,true,0.09838889647740771,0.07303848683030184,0.4212660481129135,1.292252219057144,0.0299
0,GMM,5,GMM,0.22551197444432405,0.1871219526335774,0.5150486624546904,1.4187190957369689,0.08009999999999999
0,GMM,5,GME,0.24067124004577126,0.20519259189535513,0.5931549125471036,1.6418750935069653,0.08909999999999998
0,GMM,5,VMF,0.2400506852770638,0.20509544285895856,0.5152553939045531,1.4157208499499967,0.08910000000000001
0,GMM,5,true,0.22025860660798013,0.18258390893931276,0.5147773439539487,1.417737235601694,0.0781
0,GMM,5,GMM,0.14423784365115802,0.11369995576823,0.4687965462680349,1.3530924675015321,0.0469
0,GMM,5,GME,0.1594226836191483,0.1309389626127624,0.5534649687772513,1.6023238265491326,0.05450000000000001
0,GMM,5,VMF,0.16103979246678174,0.13394781403732306,0.46966462798600295,1.353434547887216,0.0558
0,GMM,5,true,0.14325024136281117,0.113211148439149,0.4687164393851898,1.3528501332828509,0.0467
0,GMM,5,GMM,0.173517204612563,0.1423699085598253,0.4866048004957598,1.378674865233397,0.0595
0,GMM,5,GME,0.17766394866559518,0.1465373844240313,0.5787111791075397,1.6517853744904971,0.061399999999999996
0,GMM,5,VMF,0.1783174418665742,0.14749153867828305,0.48552608815502885,1.3743974544766986,0.0618
0,GMM,5,true,0.17294985411480404,0.1412873831987766,0.48625817923436554,1.3778041576717437,0.059
0,GMM,5,GMM,0.1736596015953764,0.15757284008335898,0.4445173096597886,1.3306839406543913,0.06860000000000001
0,GMM,5,GME,0.18219060389926928,0.16522330148685072,0.5075493372003449,1.5296763082141032,0.0728
0,GMM,5,VMF,0.1823992382229512,0.16635810625875824,0.4437196531166171,1.3270219071862903,0.0735
0,GMM,5,true,0.17462526984578824,0.1583704248640001,0.4441061524586794,1.3294877878959024,0.069
0,GMM,5,GMM,0.21453116713794654,0.18143773225492263,0.5237190731973089,1.42994022635648,0.07680000000000001
0,GMM,5,GME,0.43837444048816165,0.4871396573460209,0.6954839061303032,1.9116792705953851,0.31799999999999995
0,GMM,5,VMF,0.23550484265608698,0.2054110486219228,0.5235882158995134,1.426189253080968,0.0887
0,GMM,5,true,0.21511670509617953,0.18142161365007542,0.5237660888186124,1.4299855139606064,0.07680000000000001
0,GMM,5,GMM,0.15512911849697375,0.12481087112241873,0.48314995659638693,1.3680551250523396,0.0522
0,GMM,5,GME,0.31954960293268747,0.36650266093273903,0.6031963969721408,1.7039901679846057,0.22000000000000003
0,GMM,5,VMF,0.18006795860682606,0.15744281160559262,0.4850356095141608,1.3669896882977033,0.0679
0,GMM,5,true,0.15344159716026992,0.12285956185546847,0.48275185674947674,1.3668210774795555,0.0514
0,GMM,5,GMM,0.321358978845539,0.2798691191469559,0.5163988842740814,1.4469694806384095,0.12229999999999999
0,GMM,5,GME,0.3340960444827859,0.29592562498388875,0.5736026868096025,1.6098909848025253,0.131
0,GMM,5,VMF,0.33160717931326494,0.2948395237396565,0.5172463216026738,1.4470117424818545,0.13010000000000002
0,GMM,5,true,0.3202922983716794,0.2782753017301397,0.5159989959739553,1.4456952528351852,0.12149999999999998
0,GMM,5,GMM,0.16908885230458504,0.13479657246155496,0.48054261915477614,1.3774633932246974,0.056499999999999995
0,GMM,5,GME,0.1811460173265375,0.14849369244209154,0.5629567465335208,1.6202516597698569,0.0628
0,GMM,5,VMF,0.1780618469121611,0.14706368270458078,0.4804601131277343,1.3745983033478892,0.0622
0,GMM,5,true,0.1685854335553179,0.13455839502138975,0.48034393707666495,1.3769149115317987,0.056400000000000006
0,GMM,5,GMM,0.17051103867364575,0.14269695109529162,0.48275425777760417,1.3752263059254872,0.059899999999999995
0,GMM,5,GME,0.18889945619312506,0.16163166598726014,0.567388765033955,1.6237566903441205,0.0685
0,GMM,5,VMF,0.19260598695871722,0.16526502625257944,0.48371436028396814,1.3750743179013836,0.07010000000000001
0,GMM,5,true,0.17156028896839037,0.14313182470557795,0.4820669245620949,1.3731165314417304,0.0601
0,GMM,5,GMM,0.14793144120625085,0.12101769116398069,0.4417847892633084,1.3296514746920263,0.0502
0,GMM,5,GME,0.16278534115890242,0.14090868343223034,0.5079633522982205,1.5282994267098347,0.059
0,GMM,5,VMF,0.16476742658960458,0.1449217636297048,0.44382217734983576,1.3329033234548802,0.0608
0,GMM,5,true,0.147899971719777,0.120597765243402,0.4415223021466348,1.3290667948643964,0.05
0,GMM,5,GMM,0.27058760740305277,0.23399419728820714,0.5060347223401008,1.420816296296944,0.10049999999999999
0,GMM,5,GME,0.28445300512120225,0.24949771799305726,0.5713041155577597,1.6114810028916622,0.10850000000000001
0,GMM,5,VMF,0.2852150619094565,0.25199194519714785,0.5068474615906466,1.4212068813979015,0.10970000000000002
0,GMM,5,true,0.269928000230977,0.2336617615423759,0.5057794199208901,1.420156185880713,0.10029999999999999
0,GMM,5,GMM,0.26914834746345945,0.23672427315201466,0.5110702988422846,1.4257161910569034,0.1038
0,GMM,5,GME,0.2956345178880941,0.26555077282187084,0.5753534067372649,1.608643318118586,0.11810000000000001
0,GMM,5,VMF,0.2949550281715233,0.2673594808541214,0.5123875411455777,1.426698499774697,0.1192
0,GMM,5,true,0.2706457847628526,0.23834793520815736,0.5110101604435401,1.4256330683653942,0.10450000000000001
0,GMM,5,GMM,0.21737219016431433,0.18262107049331872,0.4828799205887421,1.3835705678087842,0.07730000000000001
0,GMM,5,GME,0.22114835452088005,0.18596582169683917,0.5536739585844236,1.5978770216271896,0.07880000000000001
0,GMM,5,VMF,0.2212488491525954,0.18698114091875234,0.48183914074121387,1.3796732066326787,0.07930000000000001
0,GMM,5,true,0.21596285614208402,0.18198407791399024,0.4822849019195344,1.381805496872988,0.07700000000000001
0,GMM,5,GMM,0.17628290918976525,0.14776382445537511,0.45997233274131444,1.3557344658050625,0.0622
0,GMM,5,GME,0.19501923880849356,0.17066841594167476,0.5293248760934326,1.5658638947538424,0.073
0,GMM,5,VMF,0.19431745609882095,0.17202165231016478,0.46094795019274937,1.35676453430152,0.0737
0,GMM,5,true,0.17165944697584284,0.14385160757049748,0.4595229270436092,1.354375210589902,0.0605
0,GMM,5,GMM,0.18764991894468736,0.15385640238976742,0.47195136425101214,1.368791836605228,0.06420000000000001
0,GMM,5,GME,0.2057197508636594,0.1735462299785176,0.5390215070821076,1.5663455162259325,0.073
0,GMM,5,VMF,0.2086111595396854,0.1764948512778358,0.47315726264200053,1.3689067185225927,0.0743
0,GMM,5,true,0.18875987102258612,0.15473827525652095,0.4719529808363637,1.36880390466532,0.0646
0,GMM,5,GMM,0.2576131979264972,0.23213665243767925,0.4991143176357175,1.4090591790743678,0.1018
0,GMM,5,GME,0.37019242376263106,0.4214018761559963,0.5995009955846811,1.688421933004563,0.3204
0,GMM,5,VMF,0.2769708379338668,0.2556058943166995,0.5019460262431246,1.4144523351062392,0.1127
0,GMM,5,true,0.2569611188108047,0.2322155227091272,0.4986810295126524,1.4077997136680156,0.10189999999999999
0,GMM,5,GMM,0.08822395745057804,0.06453422429063134,0.41182892845951075,1.270981413565025,0.0264
0,GMM,5,GME,0.09031950770586353,0.06650961080847728,0.47687124163761474,1.4796218379726027,0.027200000000000002
0,GMM,5,VMF,0.08995504068853794,0.06629138187248407,0.4111387189666317,1.2681309455914547,0.027100000000000003
0,GMM,5,true,0.08800198097594705,0.0644008422814549,0.4114797876919294,1.2699217771439655,0.0263
0,GMM,5,GMM,0.1396069448918009,0.10962692837648902,0.465703453729253,1.3502980518630472,0.0452
0,GMM,5,GME,0.16640862736080458,0.14239196233197826,0.5450058640612248,1.5855516305360708,0.059699999999999996
0,GMM,5,VMF,0.16737803877281734,0.14473941353332243,0.4683349167027888,1.352899914603847,0.0608
0,GMM,5,true,0.1420449878638016,0.111986924272514,0.46549062711692174,1.3496573849945666,0.0462
0,GMM,5,GMM,0.13875923370344348,0.10723800965890384,0.46399355148637894,1.3333019347112005,0.0443
0,GMM,5,GME,0.13969630839605346,0.10850907815769459,0.5532475385949654,1.6012896874264022,0.044899999999999995
0,GMM,5,VMF,0.13919018072210307,0.10783386415398939,0.46245939797230634,1.3283049292970979,0.044599999999999994
0,GMM,5,true,0.1377486344914114,0.10669841746649485,0.46380579194056876,1.3327360825433066,0.0441
0,GMM,5,GMM,0.2519879320747967,0.21560891463196147,0.5373929638007309,1.4456885766007745,0.0928
0,GMM,5,GME,0.2732994842589522,0.23599143010280965,0.6284064434941803,1.7005628705124844,0.1022
0,GMM,5,VMF,0.27349060891252613,0.23658115882309189,0.5377895797288001,1.4445995474521933,0.1024
0,GMM,5,true,0.2492324680123518,0.212497554622146,0.5369024394573317,1.444330872150251,0.0914
0,GMM,5,GMM,0.12999617007954362,0.1040240375009048,0.43820519738569264,1.3236966439064015,0.0432
0,GMM,5,GME,0.14475275912105195,0.11763037533030211,0.5054092954949579,1.5316938998405294,0.0492
0,GMM,5,VMF,0.1450044970429308,0.11806584753473723,0.4386921889208848,1.3235157628052496,0.0494
0,GMM,5,true,0.12585901961876975,0.10043568378125808,0.43811217130333996,1.323539510081285,0.0417
0,GMM,5,GMM,0.12132266119335897,0.09548254835731948,0.4373349388624386,1.3109609840574814,0.0395
0,GMM,5,GME,0.36958979709974865,0.43235695939166374,0.613607810971338,1.842208627628274,0.3164
0,GMM,5,VMF,0.13426190046298983,0.10686188573630377,0.43761183906267964,1.3100056617278821,0.044500000000000005
0,GMM,5,true,0.12354968141562819,0.09729614561018919,0.4372430415918858,1.3107543569234743,0.0403
0,GMM,5,GMM,0.18022116065715194,0.15180626479056727,0.4625425809255111,1.35279341310127,0.0646
0,GMM,5,GME,0.19457037875031719,0.1645064587928297,0.5275758007550468,1.5500604887249092,0.07070000000000001
0,GMM,5,VMF,0.19399370070229605,0.16447792968762504,0.46240129721371365,1.3509693065669688,0.07070000000000001
0,GMM,5,true,0.18067028713244673,0.15209972354056636,0.462554056826864,1.3527763526747871,0.06470000000000001
0,GMM,5,GMM,0.2710902387210978,0.2328002894950653,0.5550806832259053,1.4770958468136897,0.09969999999999998
0,GMM,5,GME,0.280401388046894,0.24572596745331024,0.6511902175748262,1.7455137126927749,0.10600000000000001
0,GMM,5,VMF,0.2804360518906561,0.2474768367211751,0.5544983969737157,1.4728104328447942,0.10669999999999999
0,GMM,5,true,0.2685936376038724,0.23012750505752191,0.5546479618355628,1.475745898649258,0.09849999999999999
0,GMM,5,GMM,0.09795464473155882,0.0728388951863453,0.40896382975341705,1.2797513505878495,0.029800000000000004
0,GMM,5,GME,0.10594186398401936,0.07968970310858745,0.46845968006160466,1.4743057972979527,0.0328
