,data_type,K,model,nmi,ari,coserr_E,coserrA_E,Uerr
0,GMM,5,GME,0.2919491911106334,0.2960058435607332,0.5739525920713786,1.6619075432623132,0.12410000000000002
0,GMM,5,VMF,0.28405801055236485,0.28943788162995865,0.5091665369706265,1.4679649379133002,0.12279999999999999
0,GMM,5,true,0.2840016266489961,0.2839176678607814,0.5084427808626917,1.4674620111310435,0.11850000000000001
0,GMM,5,GMM,0.29939836896870325,0.309475401489497,0.5047112108783665,1.4750790334697519,0.1311
0,GMM,5,GME,0.3153558915044738,0.31526847013530485,0.5629249290453517,1.6502432503147333,0.1342
0,GMM,5,VMF,0.30909049168787783,0.3148661613489276,0.5073553480651876,1.4825740195661716,0.1338
0,GMM,5,true,0.2968681564428947,0.30694901901452154,0.5065889560776415,1.4806958062947724,0.1297
0,GMM,5,GMM,0.2913903596065791,0.29989998138295826,0.5170874108877955,1.4860086277135678,0.12730000000000002
0,GMM,5,GME,0.2976778076098693,0.30487459517107973,0.5907906089248705,1.7044508852004505,0.1284
0,GMM,5,VMF,0.3031252500682758,0.301462749439281,0.5188379102588604,1.4903909068186727,0.1276
0,GMM,5,true,0.29293602903429916,0.2995385195640088,0.518743081769224,1.491028298268753,0.1271
0,GMM,5,GMM,0.314675861838145,0.3115976556557558,0.5449413397650236,1.5116858424445114,0.1323
0,GMM,5,GME,0.31666766039412014,0.3206758529387722,0.6266996902995021,1.7468391606392157,0.1355
0,GMM,5,VMF,0.3204376431186265,0.329532622689786,0.5480610565609618,1.5187616453226087,0.14000000000000004
0,GMM,5,true,0.3173144164527054,0.31351804637733105,0.5471019436715362,1.5183257286457577,0.13330000000000003
0,GMM,5,GMM,0.3581190137589845,0.36078828562058696,0.5383606403310001,1.5098004770460784,0.1583
0,GMM,5,GME,0.39188147654457783,0.4025545417568034,0.5940183286589634,1.6658777546438421,0.1802
0,GMM,5,VMF,0.4930587517510565,0.5579439013064771,0.5748177730265029,1.6008453295404927,0.38899999999999996
0,GMM,5,true,0.3429844522616216,0.35593149209365615,0.5403568864550372,1.5157273509024032,0.15610000000000002
0,GMM,5,GMM,0.35889210099445623,0.3541551052729429,0.576023210691046,1.544259512585213,0.15289999999999998
0,GMM,5,GME,0.36033517878709515,0.3583401760680974,0.6592398918737763,1.779517161857044,0.15499999999999997
0,GMM,5,VMF,0.36150295367264346,0.35294225287384795,0.577967877246667,1.5490590992452185,0.1547
0,GMM,5,true,0.35457343215035714,0.35240071283435864,0.5789914512058043,1.5527647627896664,0.1526
0,GMM,5,GMM,0.2874522933212316,0.2984613586872602,0.4711741208007023,1.443604718861439,0.1269
0,GMM,5,GME,0.28806100068693824,0.2964970185902947,0.5166942926127465,1.5898961798555564,0.1264
0,GMM,5,VMF,0.2969765373752415,0.2968870610302739,0.4717730813542377,1.4453564578794986,0.1255
0,GMM,5,true,0.2972201465382451,0.29518863219026165,0.47272310659134076,1.4484900901583675,0.12469999999999999
0,GMM,5,GMM,0.3343519137179089,0.33675366507471033,0.5640867765927899,1.5304285067608323,0.1446
0,GMM,5,GME,0.33420726846615934,0.3355367459102821,0.6508774176080852,1.7755118454351475,0.1439
0,GMM,5,VMF,0.34382668983615566,0.33911627871230937,0.5658057583925725,1.5349796384116732,0.1461
0,GMM,5,true,0.3318496532480501,0.33067522793624443,0.5671572879322409,1.538995664928202,0.14200000000000002
0,GMM,5,GMM,0.3073936648757451,0.3083884828320632,0.5329341846545889,1.5058118314627582,0.13140000000000002
0,GMM,5,GME,0.3334142213217138,0.3263937627147613,0.610279093282464,1.7255709205094791,0.1417
0,GMM,5,VMF,0.32897799437766234,0.3333145984462582,0.537800466506396,1.5170951201138545,0.1418
0,GMM,5,true,0.3144333265324565,0.31339321372824636,0.5352677237022372,1.5125373823613517,0.1325
0,GMM,5,GMM,0.29041742313038704,0.3016951449638389,0.4805575098726963,1.4590919417348531,0.1278
0,GMM,5,GME,0.30183439085173547,0.30688420339774364,0.5296537274970504,1.6104278546701132,0.1302
0,GMM,5,VMF,0.30287828017976737,0.3081285456211796,0.4830714858512789,1.4648678918835234,0.1308
0,GMM,5,true,0.29139078628229925,0.3015871363901669,0.48205064170994205,1.4638779109149147,0.1278
0,GMM,5,GMM,0.23066507852841012,0.2440346481731103,0.4333807705218137,1.4124987320337163,0.0995
0,GMM,5,GME,0.23175269705403645,0.24557384644922725,0.46923367761764323,1.5338872057621544,0.1001
0,GMM,5,VMF,0.2324002677205554,0.2463166972470817,0.43390296217561275,1.4138748214495684,0.1015
0,GMM,5,true,0.2367171374872719,0.24624086485599786,0.4341936651289601,1.4153750766856583,0.101
0,GMM,5,GMM,0.2748571652081609,0.2759352593818203,0.4708394727383879,1.4356541468778743,0.1152
0,GMM,5,GME,0.26945133524971154,0.2779330681100669,0.5190511231483629,1.5887321830512486,0.1153
0,GMM,5,VMF,0.2695545727901791,0.2776529081934516,0.47159113810946496,1.4373704671822245,0.1152
0,GMM,5,true,0.2692030474645072,0.28055897101693017,0.47256525035314156,1.4412255955398394,0.11739999999999999
0,GMM,5,GMM,0.26554274822393564,0.266809963037499,0.4579988648873142,1.4461080292624444,0.11069999999999999
0,GMM,5,GME,0.273065559695655,0.2863485940043437,0.5001467117034517,1.5763386286811392,0.12090000000000001
0,GMM,5,VMF,0.2724787588555559,0.277336380724067,0.4605938579419339,1.451141825356539,0.119
0,GMM,5,true,0.26381976116200073,0.27133928724584583,0.459175837105599,1.449772035367155,0.1127
0,GMM,5,GMM,0.3401470258333727,0.33800961611295105,0.5681220390976656,1.540290168027585,0.146
0,GMM,5,GME,0.5101371991100357,0.5751906506757702,0.7114999308602388,1.930233689104718,0.3181999999999999
0,GMM,5,VMF,0.35831147409642783,0.3568432389744999,0.5720353986921689,1.54707138919184,0.16
0,GMM,5,true,0.3415389023935621,0.3401560823452226,0.5705827479756616,1.5473021633636537,0.147
0,GMM,5,GMM,0.35975959929462065,0.3775259989877773,0.5620642966243143,1.5285283439764998,0.16849999999999998
0,GMM,5,GME,0.5699795643686263,0.6322275036170328,0.6780418005574639,1.8390770747065681,0.3674
0,GMM,5,VMF,0.4048271665674048,0.40742341096061774,0.5690656897960323,1.5447488380772025,0.1862
0,GMM,5,true,0.3585741191814366,0.37551669145976774,0.5647480452703219,1.5362976144439462,0.1673
0,GMM,5,GMM,0.2915202582962917,0.29503382862602684,0.49931095659477587,1.4616559644690432,0.1247
0,GMM,5,GME,0.29470954928809273,0.30696021305358057,0.5631328970519944,1.6547350979387807,0.1299
0,GMM,5,VMF,0.29877744633077097,0.30344532909024047,0.5006763359317694,1.465033466560045,0.1292
0,GMM,5,true,0.29007410226717667,0.29491308438458413,0.5012138966561855,1.4673962921853207,0.12450000000000001
0,GMM,5,GMM,0.26748152120846214,0.27591395204774594,0.48599451186111864,1.465550169714568,0.1153
0,GMM,5,GME,0.2976613622288635,0.31002561111454713,0.540145938643153,1.6210754930108398,0.13040000000000002
0,GMM,5,VMF,0.2992751059778422,0.31281753361409137,0.49198468180197735,1.4787804728081058,0.1317
0,GMM,5,true,0.26973960925384854,0.2784365141859094,0.48756185995065116,1.470411029700862,0.1163
0,GMM,5,GMM,0.31828225352951983,0.3298565184779907,0.5158005668694707,1.4936288565422877,0.14200000000000002
0,GMM,5,GME,0.371435988209053,0.38109542606877145,0.5671293055395827,1.6334074829420733,0.1689
0,GMM,5,VMF,0.37145291609735026,0.3766350873153587,0.5252377447892889,1.514136310108669,0.1687
0,GMM,5,true,0.30819911594605026,0.329397217931042,0.5174145755288467,1.498509460806699,0.1418
0,GMM,5,GMM,0.30273525154765857,0.3033871511931248,0.5301505671003806,1.5055293653931046,0.1281
0,GMM,5,GME,0.3137814850169133,0.3222001734294645,0.6056943588623583,1.7236668069622703,0.1364
0,GMM,5,VMF,0.3170249980640869,0.31808579742465987,0.5337966160355251,1.5147702724311667,0.137
0,GMM,5,true,0.3047372100866389,0.305362727081328,0.5319500437703618,1.5108945906588829,0.129
0,GMM,5,GMM,0.37099059360251446,0.3778726979323117,0.5656463255852229,1.5415093802231503,0.16559999999999997
0,GMM,5,GME,0.39172057205232824,0.39356854883338627,0.6402392926941731,1.7495381126090686,0.17659999999999998
0,GMM,5,VMF,0.3945722103936478,0.403329169053385,0.5705274574685067,1.5526058603244273,0.18
0,GMM,5,true,0.37418703165943185,0.37252125640934824,0.5686198661287828,1.5502760281646133,0.1634
0,GMM,5,GMM,0.3044475852858582,0.3008393240932268,0.509558539925913,1.4834340164555166,0.1277
0,GMM,5,GME,0.48632544383699594,0.5702189022681878,0.6483452889816613,1.8815400434599105,0.3459
0,GMM,5,VMF,0.31251195636970014,0.3238238489307229,0.512812238672748,1.490773866587288,0.1385
0,GMM,5,true,0.29187638210449834,0.3067677361114943,0.5113414850206407,1.488716723924016,0.13069999999999998
0,GMM,5,GMM,0.3995399132906766,0.4052476459045665,0.58655960639338,1.5497659945721445,0.18249999999999997
0,GMM,5,GME,0.4062806798633759,0.41076821119635565,0.6696975521305267,1.7793773118801717,0.1857
0,GMM,5,VMF,0.4016511637929504,0.40664096311268727,0.5890411099695302,1.5555735075683446,0.1847
0,GMM,5,true,0.38902032484134696,0.4005129285445118,0.5891984157239767,1.5572140572111035,0.18
0,GMM,5,GMM,0.30117562259621156,0.30882058991760564,0.5070080588395924,1.4694997360310371,0.1306
0,GMM,5,GME,0.3195666280487889,0.3310817047285308,0.5641408396764052,1.6381921993458728,0.14090000000000003
0,GMM,5,VMF,0.31796577645150104,0.3309998469763027,0.5108790262594478,1.4784249231509912,0.14079999999999998
0,GMM,5,true,0.31002775572425506,0.31420669393526035,0.5091400317387302,1.4759986208243505,0.1338
0,GMM,5,GMM,0.3517445519035938,0.3598542771747182,0.5517199747038347,1.5285838879123057,0.1566
0,GMM,5,GME,0.3824665468319467,0.3785451535327373,0.6180204160874803,1.7157074542063988,0.1665
0,GMM,5,VMF,0.3786708356962206,0.37405492920725153,0.5558924823140261,1.5386834061087444,0.16570000000000001
0,GMM,5,true,0.354308025562565,0.35234362159794846,0.5545042926177862,1.5367503351460048,0.1525
0,GMM,5,GMM,0.3556477690050137,0.3470617956557307,0.49937733441811333,1.4750588613539288,0.1499
0,GMM,5,GME,0.3497753515960228,0.352199506858328,0.5436656946753131,1.6101673345003866,0.1537
0,GMM,5,VMF,0.35600174904501036,0.3501536425134172,0.5016291420175965,1.4802760358955394,0.1538
0,GMM,5,true,0.33781523830194715,0.3427878420309596,0.501733978157809,1.4822528533152535,0.1486
0,GMM,5,GMM,0.41944704619775186,0.4328450396198262,0.5916133618972982,1.5564249509896892,0.19650000000000004
0,GMM,5,GME,0.4660152652541683,0.4695484135759197,0.6537794122761663,1.7273754066477331,0.22150000000000003
0,GMM,5,VMF,0.46392433324814997,0.4670178863004585,0.5961709667059372,1.5668625384890578,0.22010000000000002
0,GMM,5,true,0.4192605565933046,0.43333540009406474,0.5946241110708856,1.5650154596895558,0.1967
0,GMM,5,GMM,0.305311018769021,0.310127582656739,0.5408818861817939,1.5148119723635876,0.1312
0,GMM,5,GME,0.314090931031124,0.3167115854236366,0.6194115210040992,1.741667694709827,0.135
0,GMM,5,VMF,0.3175339999348224,0.319764187334251,0.5434355006083413,1.519300016755674,0.13649999999999998
0,GMM,5,true,0.3062167489681425,0.3018964912324128,0.5433050164703414,1.5218674867402968,0.1282
0,GMM,5,GMM,0.2729456995749796,0.2789529443258758,0.4863424085110588,1.4505007465348438,0.11679999999999999
0,GMM,5,GME,0.28712075927407,0.28792910560570467,0.5424373841591914,1.6202309665052663,0.12090000000000001
0,GMM,5,VMF,0.2768887953532305,0.2945461898931437,0.4903922430761304,1.4606425676616777,0.12309999999999999
0,GMM,5,true,0.2722502158830856,0.27816198568504336,0.4881060068647436,1.4560750746246058,0.11639999999999999
0,GMM,5,GMM,0.2992573160599393,0.29949045844617367,0.4862730390671811,1.4552744623533325,0.1264
0,GMM,5,GME,0.3021523955244078,0.31035154541314547,0.5334217581523081,1.5999404401557968,0.13280000000000003
0,GMM,5,VMF,0.30254010402233333,0.3104317880428752,0.48787888295642795,1.459345802364674,0.13290000000000002
0,GMM,5,true,0.29684683388157457,0.3019977772199325,0.4882686705705976,1.4614996861270466,0.12730000000000002
0,GMM,5,GMM,0.26854350219602746,0.27852329149204474,0.5042266207002493,1.4708205552425306,0.11549999999999998
0,GMM,5,GME,0.2769953175155723,0.28545522059222433,0.5731881189853808,1.680615112329844,0.11879999999999999
0,GMM,5,VMF,0.2731762989512784,0.2810482077247703,0.5054559920471533,1.4741115716219442,0.11699999999999999
0,GMM,5,true,0.27590936265657295,0.27788753822868434,0.5060370668083513,1.4765375791927102,0.11539999999999999
0,GMM,5,GMM,0.2505139901518395,0.2617532102318155,0.49121102922699783,1.4544305982204013,0.11000000000000001
0,GMM,5,GME,0.43091742245769726,0.5052368817454944,0.6158220501407613,1.8035554124508415,0.35
0,GMM,5,VMF,0.2727946148171942,0.27677416873546007,0.49562450793918533,1.4659664581981515,0.11749999999999998
0,GMM,5,true,0.249654730167124,0.26096928056438934,0.4929468503842961,1.4597201474804362,0.1096
0,GMM,5,GMM,0.2930539205353849,0.2966912173477979,0.496290265047839,1.4561199042095752,0.12520000000000003
0,GMM,5,GME,0.4084126496039705,0.470521667193212,0.5992541144873907,1.755859759531182,0.36219999999999997
0,GMM,5,VMF,0.2981140185654517,0.30512562140038113,0.4980598270958305,1.460764217925083,0.1289
0,GMM,5,true,0.2885204705952751,0.2948022532768607,0.49829413905073655,1.4623711821017693,0.12410000000000002
0,GMM,5,GMM,0.29066364089767593,0.2942142215262382,0.5047927918941559,1.4772062045416179,0.1238
0,GMM,5,GME,0.30297081829479194,0.30226192179501626,0.5631852837577385,1.653017042181694,0.1292
0,GMM,5,VMF,0.3057664674956797,0.30384848287790395,0.5071827987651532,1.483206083641517,0.1285
0,GMM,5,true,0.2907026250449999,0.3041268048809264,0.5068263121752743,1.4835178917275447,0.129
0,GMM,5,GMM,0.32296700969587544,0.331488216242826,0.5496345025146119,1.513331325919053,0.1423
0,GMM,5,GME,0.32905469354704453,0.332657632657608,0.6288249809924816,1.7411113738475172,0.14400000000000002
0,GMM,5,VMF,0.3304406779927845,0.3292825063168906,0.55114000492526,1.5174622169671024,0.1412
0,GMM,5,true,0.32092435438096634,0.3196235207110391,0.5522987858541857,1.5210187393206909,0.137
0,GMM,5,GMM,0.38983180394822214,0.4780828014339373,0.5150335423196418,1.5489825165884032,0.3661
0,GMM,5,GME,0.28522264525625174,0.2923938937708225,0.5297511232799164,1.599874719617428,0.1224
0,GMM,5,VMF,0.28302719626738293,0.2956767105785954,0.48206142359735515,1.4532195732466344,0.1238
0,GMM,5,true,0.2759133934552774,0.2850594413615383,0.4803086945818011,1.4504735374839466,0.1189
0,GMM,5,GMM,0.28326668874295,0.2874890701619781,0.5141386626177344,1.474309578673853,0.1213
0,GMM,5,GME,0.28745539577261925,0.2900461113172563,0.584344700241933,1.6811029749665747,0.1234
0,GMM,5,VMF,0.2875340652930932,0.29768313471574614,0.5159925966418608,1.477975905544226,0.1256
0,GMM,5,true,0.28198105693885267,0.286177915231489,0.5158535170341183,1.479316471147618,0.12069999999999999
0,GMM,5,GMM,0.3987690232186309,0.4012509889591952,0.5252732740441289,1.4920363414827502,0.17980000000000002
0,GMM,5,GME,0.3957634117182407,0.4059303054299724,0.5709671353307101,1.628535684320499,0.1834
0,GMM,5,VMF,0.40367980606984294,0.4068472952586424,0.5277469488944183,1.4982775166770927,0.1843
0,GMM,5,true,0.39306609883979116,0.4021023321088367,0.5277793667485804,1.4995675120186374,0.1807
0,GMM,5,GMM,0.30516388695244795,0.3122678673339966,0.5306042923329726,1.501224920220325,0.13340000000000002
0,GMM,5,GME,0.33168946693325263,0.3385393358570752,0.5994178889293398,1.6972475877301183,0.145
0,GMM,5,VMF,0.33775619149091385,0.3340451573385836,0.5352821222758919,1.5113205961238267,0.14700000000000002
0,GMM,5,true,0.30940799284853826,0.31039227502596867,0.5330530712854189,1.508525469267971,0.1317
0,GMM,5,GMM,0.24301405164444087,0.2559897544714283,0.47321421565331506,1.4429842573476626,0.1049
0,GMM,5,GME,0.25752713399198013,0.25954979955557855,0.5287212632585281,1.612032589096517,0.10840000000000001
0,GMM,5,VMF,0.2499518721047242,0.2634040197866036,0.47575386704804795,1.4490075148573651,0.10880000000000001
0,GMM,5,true,0.24013096559851127,0.25492128146498255,0.47465745273378124,1.4473187423449025,0.10430000000000002
0,GMM,5,GMM,0.3138499179395996,0.3161638208963823,0.5635516010563058,1.520547986851625,0.134
0,GMM,5,GME,0.5006559899697575,0.5485989859300123,0.7250068219931283,1.9599397155753835,0.3771
0,GMM,5,VMF,0.3160637990414342,0.3233172228553579,0.5652237629287139,1.5243317166952144,0.13730000000000003
0,GMM,5,true,0.3156335460249592,0.31721781661064136,0.5660838484401672,1.527608798875684,0.1346
0,GMM,5,GMM,0.2570470716469766,0.26627572314303666,0.5084675721745647,1.481276338895252,0.1116
0,GMM,5,GME,0.2795181342161571,0.28376477432146135,0.5802695123807939,1.6912476902520883,0.1206
0,GMM,5,VMF,0.28072131903598024,0.28487150135786327,0.5121121917443607,1.4894405746469643,0.1212
0,GMM,5,true,0.26684392016427994,0.2679735479523136,0.5101676371094237,1.4863465196375103,0.1113
0,GMM,5,GMM,0.29374300741570436,0.2980145917367767,0.5405366629313457,1.5051037776458351,0.1251
0,GMM,5,GME,0.31075167653522934,0.30927749254950465,0.6196287001862977,1.732898701922214,0.1315
0,GMM,5,VMF,0.3116841768543991,0.31670844134152265,0.5434700062573057,1.5118615943729374,0.1342
0,GMM,5,true,0.29909471843053015,0.302511611148456,0.5431167529988952,1.5125759786800073,0.12760000000000002
0,GMM,5,GMM,0.2156552897618195,0.23188432771740128,0.44264494421550327,1.4152616080217768,0.09449999999999999
0,GMM,5,GME,0.22161628499176095,0.24048424923307224,0.4899983426952071,1.5677247354124724,0.09770000000000001
0,GMM,5,VMF,0.2261309749693398,0.23582885534560472,0.4443323562957076,1.4194230779685293,0.097
0,GMM,5,true,0.2185830976308877,0.23062567485899282,0.4433658001406985,1.4177447929560945,0.0938
0,GMM,5,GMM,0.395222845629846,0.3943353583029513,0.6061471061909962,1.5726719352902747,0.17409999999999998
0,GMM,5,GME,0.4153371152671156,0.4094535495019465,0.6833768073158162,1.7788475634981844,0.18439999999999998
0,GMM,5,VMF,0.4171072473578488,0.42267109959153243,0.6108115909527048,1.5819511730733027,0.18689999999999998
0,GMM,5,true,0.3919295462815561,0.38919330469206315,0.6101788049842994,1.5836546828498919,0.1733
0,GMM,5,GMM,0.3750316908505847,0.3753580780028345,0.5318193519821183,1.4956123802089172,0.16399999999999998
0,GMM,5,GME,0.3706836131177266,0.3808102531966203,0.5907176191688798,1.6653520252047294,0.16550000000000004
0,GMM,5,VMF,0.38384552934758687,0.3831335959246982,0.5355907982595365,1.5061147305941271,0.16899999999999998
0,GMM,5,true,0.3634533554810604,0.3674624244428632,0.5345340731355299,1.5035941615682353,0.1593
0,GMM,5,GMM,0.2919187512427147,0.30883662282374,0.4900314612548586,1.455789462833291,0.1306
0,GMM,5,GME,0.3416967296450114,0.3535078213219809,0.5395355513581499,1.5960534032006213,0.1526
0,GMM,5,VMF,0.3373639756502976,0.3641436862837728,0.4981469024923041,1.473550816475432,0.1577
0,GMM,5,true,0.3021717937829078,0.3078923280309356,0.49161468862213925,1.460763651035596,0.1316
0,GMM,5,GMM,0.3399418415824902,0.3517716742361599,0.5488189886248459,1.5165994585701164,0.15289999999999998
0,GMM,5,GME,0.35502888041847724,0.37307756697161676,0.6248089296570496,1.729708818049378,0.16419999999999998
0,GMM,5,VMF,0.36280610452510714,0.3670606367564796,0.5520863873256532,1.5233734293566,0.16240000000000002
0,GMM,5,true,0.33831877253489234,0.3506248993543876,0.5510431216313035,1.522723463068552,0.1523
0,GMM,5,GMM,0.2171988516718626,0.23357236244229423,0.46369825555532235,1.43056600046615,0.09520000000000002
0,GMM,5,GME,0.24096151860602144,0.2572401042497184,0.5191371347238461,1.600097535275691,0.10629999999999999
0,GMM,5,VMF,0.24712352654745184,0.250611136753588,0.4676329194511563,1.438764149895669,0.1051
0,GMM,5,true,0.2197510548319773,0.2329425030894635,0.4649315101746681,1.4347604005051835,0.095
0,GMM,5,GMM,0.34783210136603526,0.35615482714719743,0.48722061082761636,1.4635385533476704,0.15489999999999998
0,GMM,5,GME,0.3623922149375985,0.37056072192159906,0.5264771315057775,1.5834203927046526,0.1635
0,GMM,5,VMF,0.35531695601726493,0.3646893542618026,0.49026503067959304,1.471076374257799,0.163
0,GMM,5,true,0.3580641290000435,0.3608568727760976,0.48940077611253174,1.4704200826406562,0.15760000000000002
0,GMM,5,GMM,0.33065115712779913,0.3271963441288629,0.5210549379155205,1.4896054463793613,0.1405
0,GMM,5,GME,0.33477256919563797,0.3279196081132366,0.5901095851270841,1.6953431001495516,0.1411
0,GMM,5,VMF,0.3209563158614624,0.3312338258874822,0.5225856068646701,1.4937730352975438,0.1418
0,GMM,5,true,0.3216155033228618,0.33114408435822473,0.5230510046592768,1.4955585606943833,0.14340000000000003
0,GMM,5,GMM,0.30326855341958675,0.30703826691734565,0.5158256351725147,1.4889211741265818,0.12990000000000002
0,GMM,5,GME,0.31786547489905626,0.31717253074065926,0.5777378156665943,1.6681563886436988,0.1396
0,GMM,5,VMF,0.3196971683065642,0.3343996504433493,0.520311279519599,1.497460394950684,0.1441
0,GMM,5,true,0.3019310695140528,0.3054733309633972,0.5175419127409926,1.4939874457552063,0.1291
0,GMM,5,GMM,0.3680122736215105,0.37662029595823265,0.5685799841947083,1.5333555297398502,0.1662
0,GMM,5,GME,0.395504584702872,0.4038615691899814,0.6378011235237091,1.7254522575164366,0.17809999999999998
0,GMM,5,VMF,0.39485353652255173,0.40383215039899556,0.5736848328154025,1.5450207699617273,0.17809999999999998
0,GMM,5,true,0.3865138151591322,0.38181933519473954,0.5712650777375867,1.540727951304703,0.16809999999999997
0,GMM,5,GMM,0.29700814489245103,0.3115929821544415,0.5059766322665713,1.4821460485128926,0.13319999999999999
0,GMM,5,GME,0.31120345095540636,0.3174113471148304,0.5688080319566253,1.6706356795583113,0.1358
0,GMM,5,VMF,0.31016121806180574,0.31769575280324924,0.5080226465795136,1.4871938919664336,0.1359
0,GMM,5,true,0.2966921983207528,0.3092014101909507,0.5078014942522591,1.4878611537958188,0.1307
0,GMM,5,GMM,0.33707271318049925,0.343196371608902,0.5289866618454848,1.497089596562611,0.1486
0,GMM,5,GME,0.3531339147141669,0.3529779874703117,0.5939626547049677,1.6855740566284425,0.15639999999999998
0,GMM,5,VMF,0.3465885577959356,0.3569329366505921,0.5341092103858323,1.5095512218823408,0.15560000000000002
0,GMM,5,true,0.32806065864209344,0.3329691955322114,0.5309219765653678,1.5030850404071996,0.1437
0,GMM,5,GMM,0.3407201265331813,0.3483862385103087,0.5601422570663562,1.5284158712904279,0.1497
0,GMM,5,GME,0.3566358680629128,0.35543564395000493,0.6347606299698306,1.739589798646882,0.1555
0,GMM,5,VMF,0.35549355873261673,0.36624725813335385,0.5636887787823397,1.536352979375628,0.15750000000000003
0,GMM,5,true,0.35135414460679376,0.35014030751085434,0.5630259702309746,1.5369491666373387,0.1513
0,GMM,5,GMM,0.2957911022098294,0.29712933925845364,0.4899943899623199,1.4606120127467044,0.1252
