,data_type,K,model,nmi,ari,coserr_E,coserrA_E
0,VMF,5,GMM,0.6620669666323018,0.8218243316704127,0.6884945169327467,8.560993927098005
0,VMF,5,GME,0.1019230528495855,0.08846231687551123,0.7001093394864041,8.72167132407839
0,VMF,5,VMF,0.0988683779282141,0.08483188210980018,0.42801053270020556,5.323611741368521
0,VMF,5,true,0.09674360626192444,0.08208398342463803,0.4276244524287284,5.3113481532083915
0,VMF,5,GMM,0.6217845391383664,0.8363195017640386,0.6962373845472213,8.043712067328642
0,VMF,5,GME,0.2122488646750417,0.327320705066633,0.7560836119586193,8.702868981037646
0,VMF,5,VMF,0.10959088476432746,0.0998030832354775,0.4278977623311503,4.985411550224671
0,VMF,5,true,0.10890081905593578,0.09988192744327348,0.4275753234493747,4.977205034803629
0,VMF,5,GMM,0.7274134452869335,0.8749339116561764,0.6586299205436037,8.259504331355632
0,VMF,5,GME,0.14339289922236448,0.11850525627092985,0.686040007775887,8.74555732855812
0,VMF,5,VMF,0.14349535679838876,0.11999798005102238,0.4348035652122075,5.604347702778728
0,VMF,5,true,0.13819853667887455,0.11509335938116445,0.43428619484372893,5.600023154953795
0,VMF,5,GMM,0.6818601706274465,0.9357386936289585,0.6679239971532014,8.27321959860967
0,VMF,5,GME,0.0834706303438404,0.0659571720181211,0.7138448049839743,8.830960112437387
0,VMF,5,VMF,0.08273800715970869,0.06465432997370149,0.4309083824327063,5.33946360298441
0,VMF,5,true,0.08111475888802464,0.06360961434804299,0.43050681194890505,5.336207783148129
0,VMF,5,GMM,0.6996285729490245,0.859080482322774,0.6517788495518498,8.05496117632135
0,VMF,5,GME,0.13882889995363526,0.11514085931410407,0.68364606571141,8.412286088365251
0,VMF,5,VMF,0.12888620944307522,0.10793168702588973,0.43469443484781894,5.307590535403964
0,VMF,5,true,0.128830435621823,0.1078042539464172,0.43434591776194403,5.305936996591021
0,VMF,5,GMM,0.6908632340874672,0.8897560858486294,0.6420606943349905,8.31191040191508
0,VMF,5,GME,0.11520498760256906,0.09311206347929488,0.6846939103398826,8.967862169466585
0,VMF,5,VMF,0.11057330948558848,0.08942851920553255,0.43366886297736784,5.606099260593428
0,VMF,5,true,0.10535947018055947,0.08430304334457092,0.43288910724064517,5.591455116139688
0,VMF,5,GMM,0.6205813224218589,0.8199661015740863,0.679053497800798,9.06213296089452
0,VMF,5,GME,0.10008853967139335,0.07789112250026566,0.7010849195523233,9.334236503894683
0,VMF,5,VMF,0.09628388429059508,0.074495627175694,0.4289558344661893,5.671890986330055
0,VMF,5,true,0.09141350377090403,0.07119900601722458,0.42862940601535554,5.665037390604253
